dos_id,name,filed,entity_type,county,jurisdiction,process_name,process_address,process_address_2,process_city,process_state,process_zip
8019085,AMANAH AB LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,AZIM BOBOJANOV,1125 BANNER AVE,APT 3B,BROOKLYN,NY,11235
8019086,GROSS HOLDINGS 89 LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,GROSS HOLDINGS 89 LLC,58 Ackertown Rd,,Monsey,NY,10952
8019087,BREWSTER POINT ACQUISITION LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,CORPORATION SERVICE COMPANY,80 STATE ST.,,ALBANY,NY,12207
8019088,SMITH RD DEV OWNER LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,SMITH RD DEV OWNER LLC,585 BICYCLE PATH,SUITE 22,PORT JEFFERSON STATION,NY,11776
8019089,MSW INSTRUMENTS USA LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Ulster,New York,MSW INSTRUMENTS USA LLC,8 Amato Ln,,Highland,NY,12528
8019091,INNER CORE WELLNESS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Malky Friedrich,1723 47th St,,Brooklyn,NY,11204
8019092,SMITH RD DEV MANAGER LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,SMITH RD DEV MANAGER LLC,585 BICYCLE PATH,SUITE 22,PORT JEFFERSON STATION,NY,11776
8019094,"FIFTH & FOUND, INC.",2026-09-11,DOMESTIC BENEFIT CORPORATION,Kings,New York,"FIFTH & FOUND, INC.","1760 utica avenue, #1044",,BROOKLYN,NY,11234
8019095,"TAM CAM SOLUTIONS, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Onondaga,New York,Tina Malvasi-Moore,5099 Constitution Lane,,Liverpool,NY,13088
8019096,VILLAGE WELLNESS CLUB LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Elizabeth Zimmer,180 Front Street,2J,Brooklyn,NY,11201
8019097,"DREAMSTRIDE, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,ANDRE REECE,117 SHAW AVENUE,,VALLEY STREAM,NY,115803152
8019098,"JERISA SNACKS, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,"JERISA SNACKS, LLC",26 RICHARD SOMERS ROAD,,GRANITE SPRINGS,NY,10527
8019100,FORGE CAPITAL INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Vitali Tcherniak,30 Holland Avenue,,Floral Park,NY,11001
8019101,BF SPORTS CONSULTING LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,BRANDON FIGUEROA,281 WINDSOR PKWY,,HEMPSTEAD,NY,11550
8019102,SUSHI WORLD 1637 INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,Sushi World 1637 Inc.,1637 East 17th St,,Brooklyn,NY,11229
8019103,LUCY SWIMMING INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Xiao Ping Pan,7721 249th St,,Bellerose,NY,11426
8019104,THE FAT MAN DELIVERY LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Carlos Aviles,7 Wilken Ln,,Brentwood,NY,11717
8019105,OTABEK HOLDING CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,OTABEK HOLDING CORP.,2738 BROWN ST FL 1,,BROOKLYN,NY,11235
8019106,GEBAEUDE MANAGEMENT LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,Aandy Chia,"61-21 Springfield Blvd, #558",,Oakland Gardens,NY,11364
8019107,THE HAMMER SOLUTION INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,THE HAMMER SOLUTION INC.,747 Bedford Ave,4A,Brooklyn,NY,11205
8019108,HARVESTORA TRADING INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,HARVESTORA TRADING INC.,"6507 14TH AVE, STE 1R",,BROOKLYN,NY,11219
8019109,MOM & DAD DAYCARE 3 INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Bronx,New York,MOM & DAD DAYCARE 3 INC.,1450 Taylor Ave,Apt 2,Bronx,NY,10460
8019112,PRIME POINT PARTNERS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Saratoga,New York,Prime Point Partners LLC,3 Franklin Square,,Saratoga Springs,NY,12866
8019113,"SENECALAKE FASHION MERCHANTS, INC.",2026-09-11,DOMESTIC BUSINESS CORPORATION,Albany,New York,JINLONG ZHANG,418 BROADWAY STE 6601,,ALBANY,NY,12207
8019115,38 BROADWAY LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Columbia,New York,Elizabeth Wright,136 Pleasantvale Road,,Tivoli,NY,12583
8019116,"CHAMPLAIN OVERSEAS APPAREL, INC.",2026-09-11,DOMESTIC BUSINESS CORPORATION,Albany,New York,JIRONG ZHANG,418 Broadway Ste 7616,,ALBANY,NY,12207
8019118,BUILDING LAUREL LN LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,BUILDING LAUREL LN LLC,843 PENISULA BLVD,,HEMPSTEAD,NY,11550
8019119,"J & M REALTY OF LONG ISLAND, INC.",2026-09-11,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,c/o The Corporation,224 6th Street,,North Lindenhurst,NY,11757
8019121,BECKY S. CORPORATION,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,BEKHRUZ SOBIROV,1833 HENDRICKSON ST,,BROOKLYN,NY,11234
8019123,A&A TRADING CAPITAL LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,A&A TRADING CAPITAL LLC,710 MERRICK AVE,,EAST MEADOW,NY,11554
8019124,HMK INVESTORS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,KRISHNA DEBNATH,29 HOFFMAN RD,,NEW HYDE PARK,NY,11040
8019126,ADA SOL HOLDINGS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Fuat Bagsever,5 Old Windsor Road,Suite 408,New Windsor,NY,12553
8019127,GREEN ACRE 3820 LIC LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,GREEN ACRE 3820 LIC LLC,"175 GREAT NECK RD, STE 403A",,GREAT NECK,NY,11021
8019128,KWETU LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8019129,"BOOSS PIZZAS, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,Hector Hernandez Merino,68 N LAKE AVENUE,,ALBANY,NY,12206
8019130,23 EAST WOODS PATH LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8019131,THE PAINTSMITH MIKE INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Nassau,New York,The PaintSmith Mike Inc.,9 BIRCH TREE CT,,GLEN COVE,NY,11542
8019132,PAXEL EXPRESS INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,Paxel Express Inc.,253 Main St,,Northport,NY,11768
8019136,CORAFE LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,Argelis Sepulveda,200 Davis Avenue,,Bronx,NY,10465
8019137,"1685 CENTEREACH, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,"1685 CENTEREACH, LLC",31 Evergreen Avenue,,Port Jefferson Station,NY,11776
8019139,AVERMONT CONSTRUCTION INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,ZHI CHI,831 56TH STREET,1R,BROOKLYN,NY,11220
8019140,BLACKMOORE DEVELOPMENT LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,ZENBUSINESS INC.,41 STATE STREET,SUITE 112,ALBANY,NY,12207
8019142,BTB STRATEGIC VENTURES LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8019144,CROWNMED SOLUTIONS CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,CrownMed Solutions Corp.,2896 W 12th Street,,Brooklyn,NY,11224
8019146,CAPDAPRE LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8019147,FLAGGED SPIRITS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Kristoffer B Mack,850 Park Ave,Suite 8D,New York,NY,10075
8019148,CC:ME CONSULTANCY LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,CC:ME CONSULTANCY LLC,26 BROADWAY,STE 934,NEW YORK,NY,10004
8019149,"EAST END SHEET METAL, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,"East End Sheet Metal, LLC",71 Hoffman Lane,Rm 2035,Islandia,NY,11749
8019150,SHL BROKERAGE LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,SHL BROKERAGE LLC,60 Franklin Ave,#205,Brooklyn,NY,11205
8019151,MARNANDEZ LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Onondaga,New York,Marisol Hernandez,4465 E. Genesee Street #249,,DEWitt,NY,13214
8019153,"KAHN CASTLE VIEWS, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,"KAHN CASTLE VIEWS, LLC",5440 Merrick Road Suite A,,Massapequa,NY,11758
8019157,SHIP SMART PACK&SHIP LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,SHIP SMART PACK&SHIP LLC,410 Marilla St,,Buffalo,NY,14220
8019158,BOGOPA PROSPECT INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019160,CANDLEPIN LOGISTICS INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Schenectady,New York,REPUBLIC REGISTERED AGENT SERVICES INC.,54 STATE STREET,STE 804,ALBANY,NY,12207
8019161,FIONA THOMPSON LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Fiona Thompson,32 Lenox Rd,apt. C6,Brooklyn,NY,11226
8019162,METRO CORNER RX. CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,METRO CORNER RX. CORP.,5807 Metropolitan Ave.,,Ridgewood,NY,11385
8019164,PEPBEAUTY LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Entity Protect Registered Agent Services LLC,447 Broadway 2nd Fl. - #3000,,New York,NY,10013
8019166,FORTIS SUPPLY INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Nassau,New York,FORTIS SUPPLY INC.,55 SAINT MARYS PL,,FREEPORT,NY,11520
8019167,SHORTPUMP LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,SHORTPUMP LLC,123 W 115th St Apt 4D,,New York,NY,10026
8019168,HUOFENGHUANG INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,HUOFENGHUANG INC.,40-45 68TH ST APT 4B,,WOODSIDE,NY,11377
8019169,BOGOPA MORRIS INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Avenue, 5th Floor",,Long Island City,NY,11101
8019170,RX2GO COMPANY 1 INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,RX2GO COMPANY 1 INC.,1648 82ND ST APT2R,,BROOKLYN,NY,11214
8019171,CFB JM CONSULTING LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8019173,BOGOPA PLAZA INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019174,STRONGHER2GETHER LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,STRONGHER2GETHER LLC,9 Perry Lane,,Wheatley Heights,NY,11798
8019175,SARAH STUDIO LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,Sarah Chung,60 E 17th St,Apt 4B,Brooklyn,NY,11226
8019176,VANTERRA BUILDERS INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,MENGTING GAO,831 56TH STREET,1R,BROOKLYN,NY,11220
8019177,ANANDA WORLD LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Rockland,New York,Tunav Nanda,16 Jackson Drive,,Stony Point,NY,10980
8019178,"TIPP TOP HOLDINGS, INC.",2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,"Tipp Top Holdings, Inc.",5010 49th Street,,Woodside,NY,11377
8019179,BARK METRO LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,BARK METRO LLC,99-06 METROPOLITAN AVENUE,,FOREST HILLS,NY,11375
8019180,"BPA PROPERTY GROUP, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Putnam,New York,"C/O CAPPILLINO, ROTHSCHILD & EGAN LLP",7 BROAD STREET,,PAWLING,NY,12564
8019181,"BRONX PET SUPPLIES, LLC",2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,ALEJANDRO CUEVAS,200 E 170TH STREET,FL 1,BRONX,NY,10456
8019182,KAXON AI LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Herkimer,New York,Kaxon AI LLC,PO Box 4034,,Utica,NY,135044034
8019183,"MEXICAN DAY PARADE - COMITE CIVICO MEXICANO, INC.",2026-09-11,DOMESTIC NOT-FOR-PROFIT CORPORATION,Queens,New York,"MEXICAN DAY PARADE - COMITE CIVICO MEXICANO, INC.",2416 38th avenue,apt 3g,LONG ISLAND CITY,NY,11101
8019184,WE BELONG HERE APPAREL LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,WE BELONG HERE APPAREL LLC,14 53rd St,,Brooklyn,NY,11232
8019185,EL CHANGARRO FOOD MART CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,EL CHANGARRO FOOD MART CORP.,84-26 Roosevelt Ave,,Jackson Heights,NY,11327
8019186,BOGOPA WEBSTER INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019187,SOLEIL CLEANING CORPORATION,2026-09-11,DOMESTIC BUSINESS CORPORATION,Bronx,New York,soleil cleaning corporation,2144 mathews ave,,bronx,NY,10462
8019188,LANOS KITCHEN GRILL 2 CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,LANOS KITCHEN GRILL 2 CORP.,747 FLUSHING AVENUE,,BROOKLYN,NY,11206
8019189,EVERYBODY WANTS TO BE US LIMITED LIABILITY COMPANY,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Alchemation Limited Liability Company,561 7th Avenue,3rd Floor,New York,NY,10018
8019190,NACRE POSTPARTUM LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,ZENBUSINESS INC.,41 STATE STREET,SUITE 112,ALBANY,NY,12207
8019191,TMJJ CLEANING SERVICES INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,TMJJ Cleaning Services Inc.,232 South Magee Street,,Southampton,NY,11968
8019192,BOGOPA SOUTHERN INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019193,NEXOCAP HOLDINGS INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Albany,New York,REGISTERED AGENTS INC.,418 BROADWAY,STE R,ALBANY,NY,12207
8019194,"ALEX PRO, CORP.",2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,"Alex Pro, Corp.",6715 79th St,,Middle Village,NY,11379
8019195,DB FUNDING CAPITAL INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,DB FUNDING CAPITAL INC.,2344 E 1ST ST,,BROOKLYN,NY,11223
8019198,PRIME SPOT DELI & GRILL INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,PRIME SPOT DELI &amp; GRILL INC.,519 UTICA AVE,,Brooklyn,NY,11203
8019199,CO LINK LOGISTICS GROUP LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Colin Kavanagh,2 Mine Hill Rd,,Otisville,NY,10963
8019200,KEGOLIS CONSULTING LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,NORTHWEST REGISTERED AGENT LLC,418 BROADWAY,STE N,ALBANY,NY,12207
8019201,CLOUDBURST HILL LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,CLOUDBURST HILL LLC,228 Park Ave S #764700,,New York,NY,10003
8019203,BOGOPA EMPIRE INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019204,BKK LEGACY LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,Jimmy Affon,122 Terrace Ave,,Port Chester,NY,10573
8019205,JM DELIVERY & LOGISTICS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,MANUEL DE JESUS JIMENEZ DIAZ,21 RALPH AVE,,WHITE PLAINS,NY,10606
8019208,EMANUEL ASSET HOLDINGS INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,EMANUEL ASSET HOLDINGS INC.,8709 Santiago St,,Hollis,NY,11423
8019209,TERANGA GRAINS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Richmond,New York,BABACAR FALL,76 Layton ave,,Staten Island,NY,10301
8019212,BOGOPA ROSEDALE INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island CIty,NY,11101
8019214,SYM SOLUTIONS INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,SYM Solutions Inc.,193 South 9th Street,B4,Brooklyn,NY,11211
8019215,BOGOPA MERRICK INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019216,HER FAM ZLAS MC LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Nassau,New York,HER FAM ZLAS MC LLC,290 Mott Ave,,Inwood,NY,11096
8019218,CHICOS RESTAURANT GROUP RONKONKOMA INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Suffolk,New York,VINAY R GALANI,656 MIDDLE COUNTRY ROAD,,SELDEN,NY,11784
8019219,BOGOPA DUTCH BROADWAY INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019220,75 BITTERSWEET CM LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,c/o Dawn Homes Management LLC,20 Corporate Woods Boulevard,,Albany,NY,12211
8019221,2115 GLEASON AVE LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Bronx,New York,2115 GLEASON AVE LLC,3869 CANNON PL,,BRONX,NY,10463
8019222,"HAMMOND HOPE INITIATIVE, INC.",2026-09-11,DOMESTIC NOT-FOR-PROFIT CORPORATION,St. Lawrence,New York,"HAMMOND HOPE INITIATIVE, INC.",236 triangle road,,HAMMOND,NY,13646
8019223,LOVELIFE HOSPITALITY EVENTS CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Kings,New York,LOVELIFE HOSPITALITY EVENTS CORP.,81 MONROE STREET,SUITE 209,RAHWAY,NJ,07065
8019224,HUBBARD TRADING LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,The Company,2439 Hubbard Street,,Brooklyn,NY,11235
8019225,FROM MANN TO MAN INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Onondaga,New York,c/o Richburg Enterprises,500 7th Avenue 8th Fl,,New York,NY,10018
8019227,BOGOPA ROOSEVELT INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019228,ADIL GROUP LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,Adil Group LLC,2131 3rd Ave,Apt 3,New York,NY,11432
8019229,AUNTIES CRAFTS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,Aunties Crafts LLC,132 Woodridge Ave,,Cheektowaga,NY,142251533
8019234,BOGOPA WOODFIELD INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019235,ORANGE NAIL SPA 2 INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Bronx,New York,ORANGE NAIL SPA 2 INC.,250 E GUN HILL RD,,BRONX,NY,10467
8019236,NIGHTWAVE EXCLUSIVE LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Suffolk,New York,Nightwave Exclusive LLC,5 Boisenberry Ln,,Center Moriches,NY,11934
8019238,SHENMEI GOURMET LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,MEIMING GAO,25 CATHERINE ST,APT 1,NEW YORK,NY,10038
8019239,WONDERFUL WORLD DAYCARE LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,FAINORI LOPEZ HERNANDEZ,4027 48TH STREET,,SUNNYSIDE,NY,11104
8019241,VANTRIC TRADING INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,New York,New York,Zijian Li,136 Madison Ave 5th 6th Floors,,New York,NY,10016
8019242,LFB CLEANING SERVICES LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Monroe,New York,LFB Cleaning Services LLC,22 Trento Street,,Rochester,NY,14606
8019243,BOGOPA VOICE INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019244,EVERBRIGHT MEDTECH INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Nassau,New York,Everbright Medtech Inc.,"7 BOND STREET, STE 1D",,GREAT NECK,NY,11021
8019245,BOGOPA BAY INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Fl.",,Long Island City,NY,11101
8019246,CATSKILL EFOIL ADVENTURES LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Sullivan,New York,Catskill eFoil Adventures LLC,106-08 Rockaway Blvd,,Ozone Park,NY,11417
8019247,ASE CONTRACTING & DESIGN LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Orange,New York,Anthony Selca,191 Mcmanus Rd,,New Hampton,NY,10958
8019248,SALEM RIDGE PARTNERS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Sullivan,New York,SALEM RIDGE PARTNERS LLC,P.O. BOX 83,,LIBERTY,NY,12754
8019249,HAJ OBAIDA AND HIS SONS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,HAJ OBAIDA AND HIS SONS LLC,449 9th St Apt 1R,,Brooklyn,NY,11215
8019252,BOGOPA FOREST PLAZA INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Bogopa Service Corp.,"33-02 Skillman Ave., 5th Floor",,Long Island City,NY,11101
8019254,135 AVE VENTURE LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,135 Ave Venture LLC,13501 Lefferts Blvd,,South Ozone Park,NY,11420
8019255,STEEL ALL SAW LLC,2026-09-11,FOREIGN LIMITED LIABILITY COMPANY,Nassau,Delaware,c/o steel equities,"999 s. oyster bay road,",suite 200,BETHPAGE,NY,11714
8019256,LULU'S DAUGHTER LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,LULU'S DAUGHTER LLC,228 Park Ave S #811021,,New York,NY,10003
8019257,BASKI DESIGN & BUILD LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,BASKI DESIGN & BUILD LLC,35 OVERHILL RD,,NEW ROCHELLE,NY,10804
8019261,SCIENCE LAB RECORDS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,New York,New York,SCIENCE LAB RECORDS LLC,"208 E 116th St Apt 1,",,New York,NY,10029
8019262,STEEL ALL 100 FOREST LLC,2026-09-11,FOREIGN LIMITED LIABILITY COMPANY,Nassau,Delaware,c/o stell equities,"999 s. oyster bay road,",suite 200,BETHPAGE,NY,11714
8019265,IVIS BAR & GRILL CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Queens,New York,Carmen Leticia Bobadilla Gutierrez,95-08 35TH AVENUE,,JACKSON HEIGHTS,NY,11372
8019268,407 CENTRAL LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Albany,New York,407 Central LLC,"101 W. 140th Street, Apt. 61",,New York,NY,10030
8019269,KFB MARINERS LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Kings,New York,KFB MARINERS LLC,4410 AVENUE J,,BROOKLYN,NY,11234
8019270,STEEL ALL ALLEN AIR LLC,2026-09-11,FOREIGN LIMITED LIABILITY COMPANY,Nassau,Delaware,c/o steel equities,999 s. oyster bay road,suite 200,BETHPAGE,NY,11714
8019271,LAWRENCE STOP DELI CORP.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Nassau,New York,LAWRENCE STOP DELI CORP.,15 BAYVIEW AVE,,INWOOD,NY,11096
8019272,PRINCESS ROYAL LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Queens,New York,PRINCESS P. SACASA,15324 90TH ROAD APT-20F,,JAMAICA,NY,12432
8019273,4-EB NY LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Westchester,New York,4-EB NY LLC,780 Main St. Apt 780,,New Rochelle,NY,10805
8019276,CRAWL THE 716 LLC,2026-09-11,DOMESTIC LIMITED LIABILITY COMPANY,Erie,New York,CRAWL THE 716 LLC,51 CHESHIRE LANE,,EAST AMHERST,NY,14051
8019277,FULL TILT ADVISORY GROUP INC.,2026-09-11,DOMESTIC BUSINESS CORPORATION,Richmond,New York,FULL TILT ADVISORY GROUP INC.,84 Stobe Ave,,Staten Island,NY,10306
